date,christmas_holidays,sport_holidays,spring_holidays,summer_holidays,autumn_holidays,weekend,public_holiday,bridge,week_day,month,week_day_label,wind_speed,temperature,cloud_cover,humidity
2019-11-20,0,0,0,0,0,0,0,0,4,11,Wednesday,2.76,35.7,0.83,0.84
2019-11-21,0,0,0,0,0,0,0,0,5,11,Thursday,6.13,38.305,0.8,0.84
2019-11-22,0,0,0,0,0,0,0,0,6,11,Friday,14.84,42.35,0.96,0.84
2019-11-23,0,0,0,0,0,0,0,0,7,11,Saturday,7.71,28.525,0.45,0.73
2019-11-24,0,0,0,0,0,0,0,0,1,11,Sunday,7.29,27.675,0.39,0.78
2019-11-25,0,0,0,0,0,0,0,0,2,11,Monday,9.68,34.205,0.54,0.77
2019-11-26,0,0,0,0,0,0,0,0,3,11,Tuesday,7.38,41.92,0.35,0.78
2019-11-27,0,0,0,0,0,0,0,0,4,11,Wednesday,6.89,38.22,0.54,0.83
2019-11-28,0,0,0,0,0,0,0,0,5,11,Thursday,21.05,37.355,0.87,0.78
2019-11-29,0,0,0,0,0,0,0,0,6,11,Friday,9.76,27.555,0.84,0.75
2019-11-30,0,0,0,0,0,0,0,0,7,11,Saturday,4.66,35.295,0.96,0.85
2019-01-12,0,0,0,0,0,0,0,0,1,12,Sunday,15.87,28.93,0.98,0.86
2019-02-12,0,0,0,0,0,0,0,0,2,12,Monday,10.49,30.7,0.95,0.89
2019-03-12,0,0,0,0,0,0,0,0,3,12,Tuesday,11.48,24.14,0.82,0.8
2019-04-12,0,0,0,0,0,0,0,0,4,12,Wednesday,12.22,26.035,0.55,0.79
2019-05-12,0,0,0,0,0,0,0,0,5,12,Thursday,13.02,28.29,0.2,0.73
2019-06-12,0,0,0,0,0,0,0,0,6,12,Friday,6.59,31.985,0.25,0.75
2019-07-12,0,0,0,0,0,0,0,0,7,12,Saturday,10.1,30.435,0.38,0.72
2019-08-12,0,0,0,0,0,0,0,0,1,12,Sunday,9.06,26.08,0.34,0.73
2019-09-12,0,0,0,0,0,0,0,0,2,12,Monday,11.75,33.55,0.79,0.8
2019-10-12,0,0,0,0,0,0,0,0,3,12,Tuesday,11.01,28.7,0.99,0.87
2019-11-12,0,0,0,0,0,0,0,0,4,12,Wednesday,13.79,8.265,0.44,0.64
2019-12-12,0,0,0,0,0,0,0,0,5,12,Thursday,8.84,9.62,0.32,0.68
2019-12-13,0,0,0,0,0,0,0,0,6,12,Friday,14.68,24.04,0.58,0.71
2019-12-14,0,0,0,0,0,0,0,0,7,12,Saturday,6.13,35.055,0.58,0.7
2019-12-15,0,0,0,0,0,0,0,0,1,12,Sunday,8.72,24.79,0.78,0.8
2019-12-16,0,0,0,0,0,0,0,0,2,12,Monday,6.32,18.64,0.61,0.71
2019-12-17,0,0,0,0,0,0,0,0,3,12,Tuesday,6.12,23.335,0.88,0.82
2019-12-18,0,0,0,0,0,0,0,0,4,12,Wednesday,10.58,17.91,0.42,0.78
2019-12-19,0,0,0,0,0,0,0,0,5,12,Thursday,9.61,8.22,0.18,0.55
2019-12-20,0,0,0,0,0,0,0,0,6,12,Friday,10.09,16.69,0.03,0.69
2019-12-21,0,0,0,0,0,0,0,0,7,12,Saturday,6.66,27.265,0.64,0.8
2019-12-22,0,0,0,0,0,0,0,0,1,12,Sunday,8.03,32.775,0.12,0.76
2019-12-23,0,0,0,0,0,0,0,0,2,12,Monday,8.12,35.61,0.14,0.73
2019-12-24,0,0,0,0,0,0,0,0,3,12,Tuesday,6.99,38.155,0.27,0.74
2019-12-25,0,0,0,0,0,0,0,0,4,12,Wednesday,6.43,40.025,0.65,0.8
2019-12-26,0,0,0,0,0,0,0,0,5,12,Thursday,7.31,44.0,0.62,0.75
2019-12-27,0,0,0,0,0,0,0,0,6,12,Friday,7.94,48.21,0.57,0.8
2019-12-28,0,0,0,0,0,0,0,0,7,12,Saturday,6.51,30.97,0.68,0.8
2019-12-29,0,0,0,0,0,0,0,0,1,12,Sunday,8.0,33.8,0.79,0.84
2019-12-30,0,0,0,0,0,0,0,0,2,12,Monday,9.4,47.485,0.98,0.89
2019-12-31,0,0,0,0,0,0,0,0,3,12,Tuesday,16.1,27.515,0.93,0.85
2020-01-01,0,0,0,0,0,0,0,0,4,1,Wednesday,14.71,15.45,0.92,0.81
2020-02-01,0,0,0,0,0,0,0,0,5,1,Thursday,11.25,22.765,0.08,0.77
2020-03-01,0,0,0,0,0,0,0,0,6,1,Friday,11.08,34.26,0.37,0.76
2020-04-01,0,0,0,0,0,0,0,0,7,1,Saturday,5.05,33.03,0.87,0.82
2020-05-01,0,0,0,0,0,0,0,0,1,1,Sunday,9.2,23.56,0.9,0.78
2020-06-01,0,0,0,0,0,0,0,0,2,1,Monday,13.29,23.93,0.67,0.79
2020-07-01,0,0,0,0,0,0,0,0,3,1,Tuesday,9.59,26.725,0.28,0.65
2020-08-01,0,0,0,0,0,0,0,0,4,1,Wednesday,9.58,26.955,0.45,0.66
2020-09-01,0,0,0,0,0,0,0,0,5,1,Thursday,10.11,12.725,0.15,0.6
2020-10-01,0,0,0,0,0,0,0,0,6,1,Friday,17.68,26.295,0.7,0.7
2020-11-01,0,0,0,0,0,0,0,0,7,1,Saturday,7.99,37.04,0.98,0.91
2020-12-01,0,0,0,0,0,0,0,0,1,1,Sunday,21.55,22.955,0.99,0.88
2020-01-13,0,0,0,0,0,0,0,0,2,1,Monday,5.84,22.955,0.89,0.89
2020-01-14,0,0,0,0,0,0,0,0,3,1,Tuesday,6.76,25.89,0.91,0.83
2020-01-15,0,0,0,0,0,0,0,0,4,1,Wednesday,7.2,29.74,0.71,0.86
2020-01-16,0,0,0,0,0,0,0,0,5,1,Thursday,6.04,28.605,0.78,0.88
2020-01-17,0,0,0,0,0,0,0,0,6,1,Friday,10.71,11.475,0.45,0.68
2020-01-18,0,0,0,0,0,0,0,0,7,1,Saturday,10.85,17.17,0.91,0.75
2020-01-19,0,0,0,0,0,0,0,0,1,1,Sunday,17.32,8.775,0.95,0.87
2020-01-20,0,0,0,0,0,0,0,0,2,1,Monday,14.8,-4.585,0.58,0.82
2020-01-21,0,0,0,0,0,0,0,0,3,1,Tuesday,6.83,15.375,0.57,0.82
2020-01-22,0,0,0,0,0,0,0,0,4,1,Wednesday,7.03,14.885,0.16,0.78
2020-01-23,0,0,0,0,0,0,0,0,5,1,Thursday,10.96,18.305,0.82,0.75
2020-01-24,0,0,0,0,0,0,0,0,6,1,Friday,7.58,24.53,0.98,0.88
2020-01-25,0,0,0,0,0,0,0,0,7,1,Saturday,4.37,32.505,1.0,0.95
2020-01-26,0,0,0,0,0,0,0,0,1,1,Sunday,7.49,26.195,0.99,0.93
2020-01-27,0,0,0,0,0,0,0,0,2,1,Monday,7.61,23.755,0.97,0.89
2020-01-28,0,0,0,0,0,0,0,0,3,1,Tuesday,4.58,25.51,0.95,0.89
2020-01-29,0,0,0,0,0,0,0,0,4,1,Wednesday,3.64,28.65,0.94,0.85
2020-01-30,0,0,0,0,0,0,0,0,5,1,Thursday,2.39,29.195,0.97,0.82
2020-01-31,0,0,0,0,0,0,0,0,6,1,Friday,3.24,29.545,0.79,0.79
2020-01-02,0,0,0,0,0,0,0,0,7,2,Saturday,4.3,28.365,0.93,0.86
2020-02-02,0,0,0,0,0,0,0,0,1,2,Sunday,10.15,26.72,0.86,0.87
2020-03-02,0,0,0,0,0,0,0,0,2,2,Monday,12.99,33.415,0.34,0.72
2020-04-02,0,0,0,0,0,0,0,0,3,2,Tuesday,6.89,33.595,0.49,0.81
2020-05-02,0,0,0,0,0,0,0,0,4,2,Wednesday,18.56,24.97,0.85,0.72
2020-06-02,0,0,0,0,0,0,0,0,5,2,Thursday,11.54,19.295,0.73,0.7
2020-07-02,0,0,0,0,0,0,0,0,6,2,Friday,12.07,19.85,0.91,0.86
2020-08-02,0,0,0,0,0,0,0,0,7,2,Saturday,7.79,23.33,0.37,0.7
2020-09-02,0,0,0,0,0,0,0,0,1,2,Sunday,5.61,25.03,0.27,0.78
2020-10-02,0,0,0,0,0,0,0,0,2,2,Monday,10.52,23.18,0.74,0.86
2020-11-02,0,0,0,0,0,0,0,0,3,2,Tuesday,6.1,24.09,0.84,0.84
2020-12-02,0,0,0,0,0,0,0,0,4,2,Wednesday,8.37,21.905,0.44,0.74
2020-02-13,0,0,0,0,0,0,0,0,5,2,Thursday,5.48,24.215,0.87,0.81
